Year,Month,Match,Player Name,Club Name,country Name,Position,Jersey_No,Nationality,apperances,goals scored,goals assist,total shots,shots on target,fouls made,goals saved,goals conceded(stopped),total penalty,successful penalty,salary
2012,April,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,2,2,77,47,7,27,26,2,0,6002.71
2012,May,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,2,2,73,40,10,12,16,2,0,6002.71
2012,June,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,2,2,70,42,6,18,19,2,0,6002.71
2012,July,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,4,5,74,41,4,24,18,9,2,6002.71
2012,August,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,2,4,58,44,2,12,13,1,0,6002.71
2012,September,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,2,8,72,39,1,23,23,9,0,6002.71
2012,October,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,5,3,68,41,3,21,11,10,3,6002.71
2012,November,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,5,2,74,45,8,19,14,7,3,6002.71
2012,December,International,Alessandro  Florenzi,NA,Portugal,RW,26,Portugal,8,3,2,50,37,1,18,23,2,1,6002.71
2010,January,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,6,3,60,43,9,17,23,1,1,6753.00
2010,February,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,5,7,59,32,8,16,16,3,3,6753.00
2010,March,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,8,7,72,31,3,16,22,3,3,6753.00
2010,April,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,2,7,71,36,9,22,13,4,4,6753.00
2010,May,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,0,4,71,41,5,20,14,6,6,6753.00
2010,June,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,0,7,67,40,9,15,23,1,1,6753.00
2010,July,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,5,2,51,31,4,30,18,5,3,6753.00
2010,August,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,8,4,75,49,2,24,15,5,5,6753.00
2010,September,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,7,1,65,50,7,27,24,0,0,6753.00
2010,October,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,6,4,69,47,2,17,20,5,5,6753.00
2010,November,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,8,1,68,44,8,26,18,1,0,6753.00
2010,December,Club,Alessandro  Florenzi,RCD Espanyol,NA,RW,26,Portugal,8,6,4,70,32,10,16,18,2,2,6753.00
2011,January,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,9,7,52,36,7,30,26,7,4,6002.71
2011,February,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,11,8,53,38,1,19,14,6,1,6002.71
2011,March,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,15,5,52,48,7,25,28,12,8,6002.71
2011,April,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,12,2,55,43,3,30,26,9,6,6002.71
2011,May,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,7,7,63,47,9,19,27,2,0,6002.71
2011,June,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,6,3,57,41,3,22,14,4,3,6002.71
2011,July,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,9,6,66,35,0,29,15,7,1,6002.71
2011,August,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,5,3,66,43,4,29,10,2,1,6002.71
2011,September,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,14,5,73,35,10,16,21,11,9,6002.71
2011,October,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,9,2,68,48,9,17,25,6,5,6002.71
2011,November,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,4,7,61,36,0,26,17,1,1,6002.71
2011,December,Club,Alessandro  Florenzi,VFB Stuttgart,NA,RW,26,Portugal,8,12,7,73,33,10,20,27,9,1,6002.71
2012,January,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,7,1,59,34,5,23,14,3,3,5072.71
2012,February,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,7,8,58,38,0,17,30,7,3,5072.71
2012,March,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,11,3,51,44,1,11,24,10,7,5072.71
2012,April,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,4,2,76,33,1,16,12,6,0,5072.71
2012,May,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,6,3,79,30,3,18,11,2,2,5072.71
2012,June,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,7,4,53,30,1,20,22,6,3,5072.71
2012,July,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,5,4,78,45,6,27,11,2,1,5072.71
2012,August,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,6,5,56,38,1,17,22,6,2,5072.71
2012,September,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,12,7,62,42,6,15,24,8,8,5072.71
2012,October,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,8,1,50,38,9,10,14,5,4,5072.71
2012,November,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,6,7,54,37,6,16,25,3,2,5072.71
2012,December,Club,Alessandro  Florenzi,Barcelona,NA,RW,26,Portugal,8,6,7,56,48,6,30,23,3,2,5072.71
2010,January,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,6,57,45,3,24,27,0,0,8761.52
2010,February,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,6,67,39,9,13,27,0,0,8761.52
2010,March,International,Alessio Cerci,NA,Italy,F,84,Italy,8,9,5,78,50,8,22,14,4,2,8761.52
2010,April,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,4,54,40,6,26,10,0,0,8761.52
2010,May,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,3,76,40,7,15,26,0,0,8761.52
2010,June,International,Alessio Cerci,NA,Italy,F,84,Italy,8,9,2,50,42,9,24,24,4,2,8761.52
2010,July,International,Alessio Cerci,NA,Italy,F,84,Italy,8,9,3,67,42,13,23,22,3,2,8761.52
2010,August,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,6,57,30,8,25,29,0,0,8761.52
2010,September,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,1,67,49,13,24,23,0,0,8761.52
2010,October,International,Alessio Cerci,NA,Italy,F,84,Italy,8,10,7,69,47,7,18,10,5,3,8761.52
2010,November,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,5,51,35,10,20,17,0,0,8761.52
2010,December,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,4,65,38,12,20,21,4,0,8761.52
2011,January,International,Alessio Cerci,NA,Italy,F,84,Italy,8,8,6,53,42,2,18,18,5,2,10000.00
2011,February,International,Alessio Cerci,NA,Italy,F,84,Italy,8,3,6,57,49,10,12,15,5,1,10000.00
2011,March,International,Alessio Cerci,NA,Italy,F,84,Italy,8,2,2,76,44,7,26,10,5,0,10000.00
2011,April,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,5,61,39,4,12,24,4,2,10000.00
2011,May,International,Alessio Cerci,NA,Italy,F,84,Italy,8,3,7,59,40,10,27,11,2,1,10000.00
2011,June,International,Alessio Cerci,NA,Italy,F,84,Italy,8,2,5,77,30,3,24,15,3,0,10000.00
2011,July,International,Alessio Cerci,NA,Italy,F,84,Italy,8,3,7,80,33,9,17,13,3,1,10000.00
2011,August,International,Alessio Cerci,NA,Italy,F,84,Italy,8,6,2,64,33,6,26,21,5,4,10000.00
2011,September,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,6,62,39,4,28,29,3,2,10000.00
2011,October,International,Alessio Cerci,NA,Italy,F,84,Italy,8,3,5,55,42,3,13,16,2,1,10000.00
2011,November,International,Alessio Cerci,NA,Italy,F,84,Italy,8,3,7,76,30,4,25,11,2,1,10000.00
2011,December,International,Alessio Cerci,NA,Italy,F,84,Italy,8,2,4,69,35,7,30,24,2,0,10000.00
2012,January,International,Alessio Cerci,NA,Italy,F,84,Italy,8,6,4,73,33,0,27,26,6,4,9161.52
2012,February,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,7,72,35,2,10,27,2,2,9161.52
2012,March,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,5,75,31,7,16,25,2,2,9161.52
2012,April,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,3,67,37,10,10,25,7,5,9161.52
2012,May,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,8,76,42,6,16,19,4,2,9161.52
2012,June,International,Alessio Cerci,NA,Italy,F,84,Italy,8,2,1,59,46,4,24,17,6,0,9161.52
2012,July,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,7,60,42,0,17,18,7,5,9161.52
2012,August,International,Alessio Cerci,NA,Italy,F,84,Italy,8,7,2,55,43,10,21,20,10,5,9161.52
2012,September,International,Alessio Cerci,NA,Italy,F,84,Italy,8,6,5,71,33,10,30,21,7,4,9161.52
2012,October,International,Alessio Cerci,NA,Italy,F,84,Italy,8,4,5,69,32,1,18,20,2,2,9161.52
2012,November,International,Alessio Cerci,NA,Italy,F,84,Italy,8,5,7,70,32,9,24,25,10,3,9161.52
2012,December,International,Alessio Cerci,NA,Italy,F,84,Italy,8,10,8,59,41,8,21,22,9,8,9161.52
2010,January,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,4,6,55,33,8,28,26,3,3,10000.00
2010,February,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,6,8,66,36,2,30,26,3,3,10000.00
2010,March,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,4,4,79,49,9,12,29,3,3,10000.00
2010,April,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,3,2,66,46,10,24,15,7,7,10000.00
2010,May,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,5,5,53,49,1,12,10,5,5,10000.00
2010,June,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,3,2,80,42,2,24,16,6,6,10000.00
2010,July,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,6,8,59,30,6,22,19,5,5,10000.00
2010,August,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,4,7,59,39,5,12,26,6,6,10000.00
2010,September,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,7,2,57,49,3,11,22,10,8,10000.00
2010,October,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,2,8,66,35,4,24,15,4,3,10000.00
2010,November,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,2,4,68,47,7,13,24,1,1,10000.00
2010,December,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,6,8,50,37,7,30,14,7,6,10000.00
2011,January,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,5,6,80,42,0,11,17,1,0,9161.52
2011,February,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,8,8,64,32,3,24,29,6,4,9161.52
2011,March,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,8,3,74,30,7,22,19,5,4,9161.52
2011,April,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,8,8,53,30,10,24,28,7,3,9161.52
2011,May,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,7,1,80,35,0,26,20,3,8,9161.52
2011,June,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,4,3,74,42,10,29,21,3,2,9161.52
2011,July,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,11,5,69,33,4,29,17,8,6,9161.52
2011,August,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,11,2,61,34,6,28,26,9,7,9161.52
2011,September,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,5,2,77,30,2,25,30,3,2,9161.52
2011,October,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,12,7,67,30,3,28,29,11,7,9161.52
2011,November,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,11,4,62,46,7,19,21,8,4,9161.52
2011,December,Club,Alessio Cerci,Hamburger SV,NA,F,84,Italy,8,7,6,72,36,7,29,29,4,1,9161.52
2012,January,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,6,1,67,37,2,10,10,6,2,8761.52
2012,February,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,7,3,62,36,4,16,13,3,3,8761.52
2012,March,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,4,4,64,37,10,26,17,6,0,8761.52
2012,April,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,7,6,70,37,2,18,13,9,3,8761.52
2012,May,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,9,6,51,48,10,23,27,7,5,8761.52
2012,June,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,7,8,72,31,8,24,21,3,3,8761.52
2012,July,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,5,8,59,35,4,15,10,1,1,8761.52
2012,August,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,8,4,73,49,5,27,27,8,4,8761.52
2012,September,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,6,4,62,36,9,16,17,8,2,8761.52
2012,October,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,8,3,63,36,9,21,26,10,4,8761.52
2012,November,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,6,3,59,35,3,20,27,2,2,8761.52
2012,December,Club,Alessio Cerci,NewCastle,NA,F,84,Italy,8,6,6,52,49,2,10,20,2,2,8761.52
2010,January,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,9,5,52,47,6,28,14,2,2,19374.96
2010,February,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,10,4,64,31,14,28,25,4,3,19374.96
2010,March,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,8,79,49,4,14,19,0,0,19374.96
2010,April,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,1,75,37,9,21,20,0,0,19374.96
2010,May,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,7,63,48,12,30,20,0,0,19374.96
2010,June,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,10,8,74,45,6,13,22,4,3,19374.96
2010,July,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,11,5,57,47,13,19,11,6,4,19374.96
2010,August,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,7,72,38,8,16,11,0,0,19374.96
2010,September,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,1,79,45,9,12,14,0,0,19374.96
2010,October,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,3,75,32,13,20,17,0,0,19374.96
2010,November,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,4,68,35,12,28,14,0,0,19374.96
2010,December,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,9,3,58,47,21,14,12,3,2,19374.96
2011,January,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,8,2,73,40,4,23,13,2,1,21000.00
2011,February,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,2,8,67,41,9,26,23,1,0,21000.00
2011,March,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,6,7,55,45,8,10,26,5,4,21000.00
2011,April,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,5,5,69,41,1,12,28,5,3,21000.00
2011,May,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,3,69,34,7,24,10,3,2,21000.00
2011,June,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,1,66,40,9,13,15,5,2,21000.00
2011,July,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,3,7,60,45,5,12,19,5,1,21000.00
2011,August,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,5,73,45,9,21,22,3,2,21000.00
2011,September,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,3,8,79,49,1,10,25,2,1,21000.00
2011,October,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,5,8,62,49,3,23,21,5,3,21000.00
2011,November,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,8,67,46,8,22,25,4,2,21000.00
2011,December,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,3,7,64,48,0,24,13,3,1,21000.00
2012,January,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,3,2,52,38,0,23,12,4,1,17000.96
2012,February,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,9,8,63,35,5,23,14,8,7,17000.96
2012,March,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,8,54,32,3,25,19,4,2,17000.96
2012,April,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,5,5,77,47,3,27,16,5,3,17000.96
2012,May,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,3,7,70,41,10,13,24,1,1,17000.96
2012,June,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,6,8,55,46,0,18,22,6,4,17000.96
2012,July,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,1,76,31,10,25,26,8,2,17000.96
2012,August,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,2,2,66,37,3,20,21,2,0,17000.96
2012,September,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,4,1,65,37,9,24,14,2,2,17000.96
2012,October,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,7,8,68,38,10,11,10,5,5,17000.96
2012,November,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,8,3,67,31,3,20,24,9,6,17000.96
2012,December,International,Alex Chamberlain,NA,Italy,RW,59,Italy,8,2,3,55,50,2,28,12,5,0,17000.96
2010,January,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,0,1,64,46,3,25,18,5,5,21000.00
2010,February,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,7,1,80,44,7,19,29,3,0,21000.00
2010,March,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,8,4,57,41,7,21,27,3,3,21000.00
2010,April,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,8,3,63,46,8,16,13,3,3,21000.00
2010,May,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,3,8,53,42,10,23,25,3,3,21000.00
2010,June,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,7,2,68,46,0,20,17,2,2,21000.00
2010,July,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,1,6,71,49,3,16,17,0,0,21000.00
2010,August,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,1,3,58,47,0,22,24,7,7,21000.00
2010,September,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,3,8,59,46,5,11,15,1,0,21000.00
2010,October,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,5,7,63,40,4,12,28,5,5,21000.00
2010,November,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,0,1,55,35,6,28,22,4,2,21000.00
2010,December,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,4,1,53,47,1,27,25,2,2,21000.00
2011,January,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,11,3,50,40,8,29,18,9,7,17000.96
2011,February,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,6,4,62,31,5,14,16,3,1,17000.96
2011,March,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,0,6,52,40,2,29,23,9,8,17000.96
2011,April,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,6,4,69,42,3,27,11,4,3,17000.96
2011,May,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,6,4,71,41,0,29,27,3,3,17000.96
2011,June,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,2,6,56,38,9,30,24,1,0,17000.96
2011,July,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,5,8,51,33,10,16,21,3,2,17000.96
2011,August,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,8,1,76,35,7,22,12,5,2,17000.96
2011,September,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,9,1,59,48,1,25,24,7,5,17000.96
2011,October,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,9,5,58,45,7,17,17,5,2,17000.96
2011,November,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,4,6,70,45,5,12,21,1,0,17000.96
2011,December,Club,Alex Chamberlain,Hamburger SV,NA,RW,59,Italy,8,11,8,52,39,6,29,16,8,2,17000.96
2012,January,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,6,4,53,49,1,22,24,8,2,19374.96
2012,February,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,9,8,67,32,7,23,21,9,5,19374.96
2012,March,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,6,7,73,37,8,10,27,2,2,19374.96
2012,April,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,9,1,72,43,9,25,14,8,5,19374.96
2012,May,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,8,2,61,36,7,19,14,10,4,19374.96
2012,June,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,7,2,80,30,6,11,11,8,3,19374.96
2012,July,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,9,3,66,32,4,12,18,8,5,19374.96
2012,August,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,9,3,53,34,0,17,30,8,5,19374.96
2012,September,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,6,6,56,30,4,28,12,6,2,19374.96
2012,October,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,4,5,52,44,6,18,18,7,0,19374.96
2012,November,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,6,6,60,50,4,28,22,9,2,19374.96
2012,December,Club,Alex Chamberlain,NewCastle,NA,RW,59,Italy,8,6,5,50,33,6,19,28,3,2,19374.96
2010,January,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,3,79,43,6,25,11,0,0,17364.93
2010,February,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,8,62,30,9,21,24,0,0,17364.93
2010,March,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,10,4,77,40,8,15,26,4,3,17364.93
2010,April,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,4,74,34,10,21,19,0,0,17364.93
2010,May,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,8,2,59,33,15,13,25,3,1,17364.93
2010,June,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,3,80,50,13,27,23,0,0,17364.93
2010,July,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,5,52,38,8,12,13,0,0,17364.93
2010,August,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,2,65,30,10,19,18,0,0,17364.93
2010,September,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,4,65,40,13,17,13,0,0,17364.93
2010,October,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,3,74,50,12,23,24,0,0,17364.93
2010,November,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,5,55,41,11,17,25,0,0,17364.93
2010,December,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,4,70,46,5,20,25,0,0,17364.93
2011,January,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,5,1,56,43,1,20,12,1,0,13455.00
2011,February,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,3,80,30,1,10,27,1,0,13455.00
2011,March,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,6,6,58,43,1,17,25,5,4,13455.00
2011,April,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,4,61,49,8,10,13,2,0,13455.00
2011,May,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,3,7,69,30,4,27,18,3,1,13455.00
2011,June,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,3,1,61,42,1,28,21,3,1,13455.00
2011,July,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,8,60,47,1,30,13,1,0,13455.00
2011,August,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,4,73,42,6,22,29,2,0,13455.00
2011,September,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,2,65,40,9,17,10,3,2,13455.00
2011,October,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,6,60,38,3,20,15,2,0,13455.00
2011,November,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,8,76,41,2,14,22,4,2,13455.00
2011,December,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,4,70,34,4,21,15,3,2,13455.00
2012,January,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,3,3,50,42,1,23,19,3,1,13364.93
2012,February,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,5,62,38,5,20,11,10,5,13364.93
2012,March,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,8,7,67,32,6,29,14,7,6,13364.93
2012,April,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,5,1,79,42,7,24,30,9,3,13364.93
2012,May,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,3,7,55,48,1,12,27,6,1,13364.93
2012,June,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,7,59,41,3,23,17,7,2,13364.93
2012,July,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,7,5,55,30,1,10,10,5,5,13364.93
2012,August,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,3,50,33,1,14,11,2,2,13364.93
2012,September,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,6,4,65,47,0,18,26,5,4,13364.93
2012,October,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,8,80,47,3,25,27,1,2,13364.93
2012,November,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,2,6,64,47,3,23,24,2,0,13364.93
2012,December,International,Alexis Sanchez,NA,Italy,RW,85,Italy,8,4,7,57,45,0,26,18,2,2,13364.93
2010,January,Club,Alexis Sanchez,Valencia,NA,RW,85,Italy,8,3,2,58,45,4,26,21,4,3,13455.00
2010,February,Club,Alexis Sanchez,Valencia,NA,RW,85,Italy,8,8,7,77,44,4,28,23,1,1,13455.00
2010,March,Club,Alexis Sanchez,Valencia,NA,RW,85,Italy,8,4,8,62,43,4,18,28,1,0,13455.00
2010,April,Club,Alexis Sanchez,Valencia,NA,RW,85,Italy,8,6,7,56,47,5,10,30,0,0,13455.00
2010,May,Club,Alexis Sanchez,Valencia,NA,RW,85,Italy,8,4,6,78,44,10,26,30,1,1,13455.00
